direct_estimator,direct_kernel_estimator,cme_estimator,actual_value,null_reward,direct_estimator_square_error,direct_kernel_estimator_square_error,cme_estimator_square_error,sample_size
0.47270492121618646,0.410919492279063,0.6098300533329905,0.79137,0.402,0.1015474324362941,0.14474258882511876,0.03295675223586068,1500
0.41205564502641845,0.6186861648744576,0.6247502276333236,0.79138,0.38,0.14388696627612368,0.029823160690368014,0.0277654810389704,1500
0.5029009907304857,0.5092714356125351,0.6681943521187047,0.79263,0.4013333333333333,0.08394289881229429,0.08029207601172507,0.015484230463637698,1500
0.5593812000735123,0.5416739495895385,0.7404798876463393,0.79119,0.41533333333333333,0.05373531972335836,0.06225825941243593,0.0025715154949208846,1500
0.4976601605410488,0.7284858365546658,0.7362897855275206,0.79286,0.4046666666666667,0.08714294521659058,0.0041440329192866015,0.0032001891654623235,1500
0.48554444890608134,0.470879048476964,0.6040357652357304,0.79443,0.39,0.09541028367459382,0.10468521823146197,0.03624996463147178,1500
0.45593569167382064,0.47027685526890256,0.6082481708429469,0.79376,0.37533333333333335,0.11412526329606151,0.10464134492512014,0.03441463875719566,1500
0.5500077359415315,0.5065506676130718,0.6654870713261654,0.7936,0.402,0.059337191109130626,0.08239731922378118,0.016412922493387036,1500
0.44847029325089127,0.4856305274653585,0.617789917777688,0.79251,0.38533333333333336,0.11836331982001276,0.09417501066313981,0.030527107131771484,1500
0.46818088829880716,0.643440008537519,0.6539381239741083,0.7928,0.384,0.10537756768167147,0.022308407049672373,0.019282620613430092,1500
0.4291305051614545,0.48210037160198244,0.6016894203022638,0.79034,0.39266666666666666,0.13047229916151726,0.09501166851494798,0.03558904122029193,1500
0.5216930039128833,0.5039463311975839,0.653090052438622,0.79286,0.3953333333333333,0.07353153976691036,0.08347110802087218,0.019535638241310372,1500
0.5011821705060983,0.5254860617927727,0.6830635666466309,0.79157,0.4046666666666667,0.08432509151817935,0.07080066217186756,0.011773646079069123,1500
0.5428454768389852,0.5099060457800707,0.6572061827385027,0.79376,0.4066666666666667,0.06295809793311943,0.08057306732628973,0.018646945008686397,1500
0.5285748234070093,0.4946501932837329,0.6653433404562247,0.79206,0.366,0.06942443828423947,0.08845259313100735,0.016057111805933062,1500
0.46297881036158134,0.4759300092108254,0.6088804625371239,0.79059,0.3873333333333333,0.10732909157629993,0.09901090980344346,0.033018356004972375,1500
0.5013568760532061,0.47558823082953305,0.6231872483092492,0.79448,0.39466666666666667,0.08592116579232748,0.10169196044467035,0.029341206781789194,1500
0.4689566136190405,0.4950335997768534,0.6287674281812088,0.79167,0.40066666666666667,0.10414392974946644,0.0879931539373468,0.026537247905176423,1500
0.45861973688089186,0.4826346108355791,0.6182845033757572,0.78919,0.3933333333333333,0.10927669885863635,0.0939762066257495,0.029208688776379034,1500
0.48789967450276506,0.4707871414719335,0.5987693931518787,0.7921,0.37466666666666665,0.0925378380326237,0.10324195305547729,0.03737672354426285,1500
0.45058559474439835,0.5026015255249875,0.6544184714758841,0.7926,0.39266666666666666,0.1169738534023429,0.08409911519783446,0.01909413482526106,1500
0.518530155572278,0.5063162522531445,0.6478906035229067,0.79091,0.402,0.07419077965047004,0.08099360125660084,0.020454547768672,1500
0.5146127327466373,0.7014776582004675,0.7110815757382806,0.7926,0.4106666666666667,0.07727692075499247,0.008303281175030826,0.0066452534941136825,1500
0.42670491776342073,0.494611654978848,0.6322775651420081,0.79155,0.4033333333333333,0.13311193403221627,0.08817238074390069,0.02536770850559328,1500
0.5226822502464206,0.6470291938285158,0.6563999715284062,0.79161,0.4026666666666667,0.07232213458752386,0.020903609513196305,0.018281751799289207,1500
0.5199718916879907,0.4895574666801878,0.7052940326483537,0.79152,0.394,0.07373837512783071,0.0911813715289187,0.00743491744572718,1500
0.4554051251253971,0.49309978068347904,0.6164910876127649,0.79279,0.3933333333333333,0.11382855379415145,0.08981422755398442,0.03108130650892198,1500
0.3786045465820912,0.462602936494626,0.6925291155324265,0.79276,0.384,0.17152473959579365,0.10900368658249156,0.010046230201152077,1500
0.4885772266048592,0.4969446596103735,0.6630399031461488,0.7931,0.3953333333333333,0.0927341195162683,0.08770798564129556,0.01691562879363316,1500
0.40183797319794107,0.6197915120939993,0.6284995630868815,0.79329,0.3933333333333333,0.1532346892874399,0.03010172530566869,0.02715588809801651,1500
