exp_reward,pred_reward,optimal_reward
0.3107155835580422,0.3161569777857148,0.7142046529712492
0.31602547481276655,0.3170353798155088,0.7142046529712492
0.3120618818253606,0.3170324229619627,0.7142046529712492
0.32788042500221065,0.32492301077776636,0.7142046529712492
0.32959783921904334,0.3280732508532923,0.7142046529712492
0.31890860951165206,0.3230695778854154,0.7142046529712492
0.33398507415552714,0.33319686541267673,0.7142046529712492
0.3311907952258366,0.33227988900943883,0.7142046529712492
0.3351830016019693,0.3357537759135469,0.7142046529712492
0.33756185559464286,0.33605229466419917,0.7142046529712492
0.32665983429982015,0.3352215396762153,0.7142046529712492
0.3321260506802419,0.33558819525603395,0.7142046529712492
0.3406546506188167,0.34219189674540357,0.7142046529712492
0.34042178481601215,0.3432170375011724,0.7142046529712492
0.34168302546871127,0.34542450749424436,0.7142046529712492
0.3468023757383803,0.34526270219105015,0.7142046529712492
0.33840397119317817,0.3455034222787749,0.7142046529712492
0.3423027569174853,0.34722935799599375,0.7142046529712492
0.34483890537327516,0.3488979100393103,0.7142046529712492
0.34966884801764725,0.35191169892594243,0.7142046529712492
0.3489842807659571,0.3519990606060641,0.7142046529712492
0.34448735098823036,0.35326576443913316,0.7142046529712492
0.34569713937453717,0.3508523006859467,0.7142046529712492
0.35476385909485075,0.35630674338394375,0.7142046529712492
0.35197902908141615,0.35603308969522485,0.7142046529712492
0.3555851670830856,0.3594498035567307,0.7142046529712492
0.35563842259132494,0.3594302647309206,0.7142046529712492
0.35271577264554965,0.3581304637168965,0.7142046529712492
0.3534076520279943,0.35677972019032994,0.7142046529712492
0.3552372779818257,0.36029473932221856,0.7142046529712492
0.3628098089888355,0.3653285835972568,0.7142046529712492
0.35825872661490177,0.3639594243695727,0.7142046529712492
0.3578135420618479,0.3615494799451765,0.7142046529712492
0.35742240974317435,0.36535234822721785,0.7142046529712492
0.36410892283604845,0.36702080785581476,0.7142046529712492
0.3637782040595157,0.36901306799571637,0.7142046529712492
0.36181749410051717,0.3676047361541157,0.7142046529712492
0.3624363736477924,0.3678741521591611,0.7142046529712492
0.3703951488701822,0.3704095666702695,0.7142046529712492
0.36249942497834925,0.368846287549933,0.7142046529712492
0.3701451204432264,0.3731789449529416,0.7142046529712492
0.36908730987124283,0.37111556754354813,0.7142046529712492
0.36732205598132284,0.3717087151767827,0.7142046529712492
0.3794067463594639,0.37777958875518897,0.7142046529712492
0.3768459082270129,0.37850002327717863,0.7142046529712492
0.37602011388709977,0.3800315582602713,0.7142046529712492
0.37154182678676245,0.3777902392852503,0.7142046529712492
0.37775689827380954,0.3804421545542672,0.7142046529712492
0.3752338313267409,0.37861456692169376,0.7142046529712492
0.38237094141233285,0.3824426436868036,0.7142046529712492
0.3712504466263595,0.3800280294339294,0.7142046529712492
0.3779480076439334,0.38163929359915266,0.7142046529712492
0.3782584612430231,0.3838851750149885,0.7142046529712492
0.37989305681751573,0.38244554851708773,0.7142046529712492
0.382228663973196,0.38327480446129814,0.7142046529712492
0.37832152007965403,0.3826661445429211,0.7142046529712492
0.38174727561330446,0.3849224133831602,0.7142046529712492
0.38296269984468506,0.3873804165873794,0.7142046529712492
0.3890791965542431,0.3888719757626831,0.7142046529712492
0.3903193122773755,0.39096780138641496,0.7142046529712492
0.3927556265319346,0.39066517482733243,0.7142046529712492
0.382686921107673,0.3872936013107843,0.7142046529712492
0.3896097785059678,0.39142151244921214,0.7142046529712492
0.3836287688743425,0.39138511168801005,0.7142046529712492
0.39124793034043504,0.3937949654235374,0.7142046529712492
0.39279012218120574,0.39314574033412436,0.7142046529712492
0.3996378679628732,0.39749025394319826,0.7142046529712492
0.39237965256009427,0.39262277852985833,0.7142046529712492
0.3897443639082577,0.39420210689224905,0.7142046529712492
0.3979484734048072,0.39934828111782605,0.7142046529712492
0.3986113952212642,0.3980462137679778,0.7142046529712492
0.4025903547501002,0.40090260913460163,0.7142046529712492
0.3988202321298279,0.39913072876140643,0.7142046529712492
0.4059481994405362,0.39928132863947724,0.7142046529712492
0.408459484492627,0.4047795227484861,0.7142046529712492
0.40676739307470067,0.4041724903135689,0.7142046529712492
0.404702415484097,0.4005918886294814,0.7142046529712492
0.40888718011666486,0.4064277705582472,0.7142046529712492
0.4044738488157864,0.4034132396013482,0.7142046529712492
0.4062072044519708,0.40547260059207335,0.7142046529712492
0.40838415318547966,0.4064813925187931,0.7142046529712492
0.4110656714371229,0.40864607138018655,0.7142046529712492
0.4139144242518985,0.411503156813297,0.7142046529712492
0.4174399610438773,0.41351907449976805,0.7142046529712492
0.40664161705151536,0.40956505018078826,0.7142046529712492
0.41131789314050166,0.4102907206773713,0.7142046529712492
0.4162285193302797,0.4097868543081328,0.7142046529712492
0.41333464124360236,0.41269392017507817,0.7142046529712492
0.4148131434075078,0.4119106857230183,0.7142046529712492
0.41721198019968053,0.4121786648164291,0.7142046529712492
0.41506698597062314,0.41297340149255085,0.7142046529712492
0.4159470596782681,0.4155859552556578,0.7142046529712492
0.42318766766229876,0.4172616581426859,0.7142046529712492
0.42731608211516375,0.41963753714984486,0.7142046529712492
0.426399254542089,0.4189525980077928,0.7142046529712492
0.43114788647585983,0.4243971110481254,0.7142046529712492
0.41799863585585456,0.4175457025019161,0.7142046529712492
0.422315053130802,0.41917080826963177,0.7142046529712492
0.4261314878450892,0.42257598619547926,0.7142046529712492
0.4266911216476608,0.42289543469655017,0.7142046529712492
0.4220656352897938,0.42142432571361926,0.7142046529712492
0.43456314273324226,0.42512473626157843,0.7142046529712492
0.42865851463784294,0.4215384068488522,0.7142046529712492
0.4342948332020833,0.4258453640712105,0.7142046529712492
0.43573576857130486,0.42781679524456095,0.7142046529712492
0.44359139745896536,0.4297754934652962,0.7142046529712492
0.43199344363898945,0.42502176001105074,0.7142046529712492
0.43614901876800233,0.42889174537956587,0.7142046529712492
0.4362582778154698,0.42685716728084944,0.7142046529712492
0.43919851313046027,0.4343860605026898,0.7142046529712492
0.4334314404872944,0.4292704049785255,0.7142046529712492
0.4401074230006872,0.4289812246212206,0.7142046529712492
0.4406753433267154,0.43459634039803113,0.7142046529712492
0.43972125526212885,0.43485077610474543,0.7142046529712492
0.44204692470811513,0.43172447475552506,0.7142046529712492
0.44267788913733364,0.4333001351670392,0.7142046529712492
0.4481733476630031,0.43742770417074206,0.7142046529712492
0.45567010931106233,0.4368649515405695,0.7142046529712492
0.45765853096232156,0.4413609727844141,0.7142046529712492
0.4509564474641231,0.4378210087929402,0.7142046529712492
0.4426659044733856,0.4339071667826727,0.7142046529712492
0.45024990846617946,0.43950192848624176,0.7142046529712492
0.45060039984086925,0.44091467009992846,0.7142046529712492
0.44986996689990094,0.43791906995646424,0.7142046529712492
0.45541098551705145,0.44348560290734124,0.7142046529712492
0.45325380655412445,0.4413283378476199,0.7142046529712492
0.45967876482742176,0.4449892019308753,0.7142046529712492
0.4549115092317328,0.4412991749280943,0.7142046529712492
0.4646313549073563,0.44589084152918584,0.7142046529712492
0.45890618450303844,0.44459970915972574,0.7142046529712492
0.4611231191428978,0.4436004892716017,0.7142046529712492
0.4659107000890114,0.4466164969631745,0.7142046529712492
0.4556106748921674,0.4458081716449734,0.7142046529712492
0.46150132119679094,0.44724069092389673,0.7142046529712492
0.4569344999865709,0.4468467229243015,0.7142046529712492
0.46596731955533643,0.45154130671640785,0.7142046529712492
0.4704000117425596,0.45027753984439534,0.7142046529712492
0.47960653861433855,0.4551230628495409,0.7142046529712492
0.466313134814343,0.4505636717241009,0.7142046529712492
0.47063735672754947,0.4513412517887815,0.7142046529712492
0.48026516684644466,0.4561170550068041,0.7142046529712492
0.4705756152725981,0.4532164498517538,0.7142046529712492
0.46982200773732236,0.45160568418537866,0.7142046529712492
0.47591408066101576,0.4549964580707812,0.7142046529712492
0.4751121393269961,0.45623406421050766,0.7142046529712492
0.4758907402218414,0.4557910827802443,0.7142046529712492
0.4748660209169724,0.4585319673342032,0.7142046529712492
0.4782471603444732,0.4569635030141657,0.7142046529712492
0.48144940925842694,0.45701969302875184,0.7142046529712492
0.4840839970724645,0.4591627689389901,0.7142046529712492
0.48157754451471885,0.4579121160562039,0.7142046529712492
0.4822449545398671,0.45982995044140607,0.7142046529712492
0.48190264442196223,0.45729700255899214,0.7142046529712492
0.48325564303624813,0.4613547712069041,0.7142046529712492
0.4809177443925762,0.45977582755427354,0.7142046529712492
0.4791374374652975,0.4558924813399279,0.7142046529712492
0.4922844257934864,0.46519816096798183,0.7142046529712492
0.48666366105835623,0.4618610128405117,0.7142046529712492
0.49567725865520806,0.4644831994788872,0.7142046529712492
0.49497938879772146,0.4655492074634488,0.7142046529712492
0.49804266219566107,0.4658969715408165,0.7142046529712492
0.4919929095110178,0.4646354133262056,0.7142046529712492
0.4919816040921162,0.4657959566993154,0.7142046529712492
0.4995416888391355,0.4678197096359798,0.7142046529712492
0.4999841503677156,0.46498642385897476,0.7142046529712492
0.49354753104268895,0.4662847218207337,0.7142046529712492
0.5029466515400508,0.47012169577138874,0.7142046529712492
0.5041963900930332,0.4722145306680626,0.7142046529712492
0.5042409699317123,0.4710664927065792,0.7142046529712492
0.4989136249794924,0.4694711364140039,0.7142046529712492
0.5086512131259134,0.4722410899621498,0.7142046529712492
0.5057958636935261,0.4704711542712419,0.7142046529712492
0.5124792293240591,0.47769373294920386,0.7142046529712492
0.508807416263495,0.473359464047919,0.7142046529712492
0.5069354548788578,0.47415794359143165,0.7142046529712492
0.5014011335455684,0.4725986750682725,0.7142046529712492
0.5056426331482955,0.4736413487816536,0.7142046529712492
0.5065187049675111,0.47207459378216243,0.7142046529712492
0.5043810210810141,0.4727842717015821,0.7142046529712492
0.5058268056081029,0.4738315324930429,0.7142046529712492
0.5081495875960426,0.4754417811212492,0.7142046529712492
0.5125575094137009,0.47739847486947146,0.7142046529712492
0.5054470608562447,0.4730818447205149,0.7142046529712492
0.5132318470534314,0.47843035209465995,0.7142046529712492
0.5127982871456317,0.47839159449876517,0.7142046529712492
0.5181580706723291,0.477831173416071,0.7142046529712492
0.5113825382087059,0.4773020493108697,0.7142046529712492
0.5087191738275073,0.47752005194515595,0.7142046529712492
0.5154944384373985,0.4794369355022189,0.7142046529712492
0.5142123894365822,0.479153472846154,0.7142046529712492
0.5232900075285054,0.48146401363181157,0.7142046529712492
0.5163493057952107,0.4791585557120614,0.7142046529712492
0.5227033088422967,0.4819510242336822,0.7142046529712492
0.5235908798102958,0.4799074735430628,0.7142046529712492
0.5216807440972787,0.4801459889940559,0.7142046529712492
0.5280203466330767,0.4837883830797002,0.7142046529712492
0.5173466919371968,0.4819744676412941,0.7142046529712492
0.5124362904983792,0.47867980774659097,0.7142046529712492
0.5305177716891689,0.4866227060063052,0.7142046529712492
0.523071360418864,0.48108409782261663,0.7142046529712492
0.5225881773416616,0.4834372891758724,0.7142046529712492
0.5287765166213584,0.48393540837894033,0.7142046529712492
0.5228771993827355,0.4814708082265007,0.7142046529712492
0.5321037057986566,0.4855950219533381,0.7142046529712492
0.5364972548916473,0.48773244944538663,0.7142046529712492
0.5428386936494195,0.48988266262093094,0.7142046529712492
0.534585420053863,0.48558108011471823,0.7142046529712492
0.5356300601699904,0.48760628617026724,0.7142046529712492
0.5346188083923302,0.48772633500814383,0.7142046529712492
0.533897545661037,0.4873521468649662,0.7142046529712492
0.53752757753519,0.4891201479438056,0.7142046529712492
0.5332926530965929,0.48862999302905763,0.7142046529712492
0.5398797793747141,0.49043809028226804,0.7142046529712492
0.5335299607010391,0.4868693297743129,0.7142046529712492
0.5314520756621519,0.4878659828860913,0.7142046529712492
0.5365196320210642,0.48832586505159314,0.7142046529712492
0.5376353968125098,0.48942459644947783,0.7142046529712492
0.5428782472905583,0.49086670723167497,0.7142046529712492
0.5325145190999585,0.48822974179101364,0.7142046529712492
0.5390343851815032,0.4898678111536481,0.7142046529712492
0.5315984056711677,0.487015595740768,0.7142046529712492
0.5290934823666713,0.48660792948072795,0.7142046529712492
0.542208037137519,0.4908892447311224,0.7142046529712492
0.5473813953259611,0.49415526996842946,0.7142046529712492
0.5448068541991351,0.49314582818753716,0.7142046529712492
0.5373962699939381,0.4901628552021669,0.7142046529712492
0.5450190822286438,0.4943988586798222,0.7142046529712492
0.5436803030559023,0.4923584911692835,0.7142046529712492
0.5384272982827665,0.49014511931830673,0.7142046529712492
0.5414730661126835,0.4911708571608731,0.7142046529712492
0.5429067590336848,0.49128746611718455,0.7142046529712492
0.5417101957562024,0.4927138024625099,0.7142046529712492
0.5541843767599446,0.4960268216571769,0.7142046529712492
0.5462244909207667,0.49371348545663113,0.7142046529712492
0.5484154936762171,0.49580341775311343,0.7142046529712492
0.5483253253985512,0.494107155286463,0.7142046529712492
0.551231066013111,0.49683917325397725,0.7142046529712492
0.5433984024158157,0.4930655699252973,0.7142046529712492
0.5592402591651724,0.4987439251831542,0.7142046529712492
0.5562035741751512,0.49740609880972325,0.7142046529712492
0.5442135835474431,0.49445492827736653,0.7142046529712492
0.5562630011677143,0.4971080175633585,0.7142046529712492
0.5595721358623766,0.49766482402747014,0.7142046529712492
0.5641424380512748,0.5012895489296137,0.7142046529712492
0.5527928380804832,0.49631500947578233,0.7142046529712492
0.55357282938802,0.497748999615307,0.7142046529712492
0.550769986366226,0.49680475576434635,0.7142046529712492
0.5555940092479182,0.4963530988766636,0.7142046529712492
0.5495917635346621,0.4976810210468133,0.7142046529712492
0.5573059730664103,0.49967374618588345,0.7142046529712492
0.5574703860551188,0.49840884945911296,0.7142046529712492
0.552187121218521,0.4971334130992106,0.7142046529712492
0.5606188010769901,0.4990144164905783,0.7142046529712492
0.565636110757013,0.501909436539697,0.7142046529712492
0.565016155303906,0.5010485562321115,0.7142046529712492
0.5523151371207591,0.4968442280414327,0.7142046529712492
0.553714438756032,0.499214403710212,0.7142046529712492
0.5596065158502377,0.5009499308461958,0.7142046529712492
0.5624186584734173,0.5023398132652754,0.7142046529712492
0.5643579742438415,0.5019966026059577,0.7142046529712492
0.5613989711975692,0.5011380477656934,0.7142046529712492
0.5611575550671909,0.5014726721560187,0.7142046529712492
0.5669264501195699,0.502726087730229,0.7142046529712492
0.5642345567935275,0.5027222642683764,0.7142046529712492
0.5656593403089172,0.5037645742149369,0.7142046529712492
0.5660766365107042,0.5019898909509015,0.7142046529712492
0.5677038305737085,0.5040081200542709,0.7142046529712492
0.5740296151673514,0.505130137140945,0.7142046529712492
0.571390962328006,0.5055135412708105,0.7142046529712492
0.5703997360004587,0.5045707099582607,0.7142046529712492
0.5717641563902383,0.5050387717756221,0.7142046529712492
0.5753270979329836,0.5065381930663482,0.7142046529712492
0.5688501959697121,0.5051273873398368,0.7142046529712492
0.5689565049430293,0.5060953190634646,0.7142046529712492
0.5740166679608181,0.505004936399426,0.7142046529712492
0.5703658255831016,0.5056981130596023,0.7142046529712492
0.5731470872648997,0.5058394337914416,0.7142046529712492
0.5724012771945114,0.5064795280561961,0.7142046529712492
0.5718868611618494,0.503436594226127,0.7142046529712492
0.5716805253490597,0.504644629965561,0.7142046529712492
0.5779130554219543,0.5079722333834497,0.7142046529712492
0.5747453396011835,0.5050382235349117,0.7142046529712492
0.5728925737694549,0.506044435835442,0.7142046529712492
0.5825205707887228,0.5097711337199202,0.7142046529712492
0.5701917500643233,0.5066208170603802,0.7142046529712492
0.5733532273030069,0.506032236482354,0.7142046529712492
0.5808134361450223,0.5071196610589929,0.7142046529712492
0.582128973010406,0.5082853283726425,0.7142046529712492
0.5768812410441388,0.5075457496281499,0.7142046529712492
0.5763908365059711,0.5086370145102638,0.7142046529712492
0.5766888657039109,0.5067297504948954,0.7142046529712492
0.5858746460294668,0.510239816611334,0.7142046529712492
0.5791257883258784,0.5092860011186204,0.7142046529712492
0.5799380705369912,0.5066527711621471,0.7142046529712492
0.5785551568680303,0.5081826411395963,0.7142046529712492
0.5790968914468476,0.5073274445174019,0.7142046529712492
0.5744089030118243,0.5069129856660862,0.7142046529712492
0.5835473895993889,0.5087612971940949,0.7142046529712492
0.5800293818961886,0.5081656034784201,0.7142046529712492
0.5783268918924958,0.5070416695365915,0.7142046529712492
0.5805394156751672,0.5078171622924186,0.7142046529712492
0.5880099793226573,0.511920244195382,0.7142046529712492
0.5864248017538763,0.5101497750477407,0.7142046529712492
0.5768363801446336,0.5084325930202048,0.7142046529712492
0.5791065339593181,0.5095259482074438,0.7142046529712492
0.5759680310940641,0.5065254540818079,0.7142046529712492
0.5885210974679614,0.5118665692418912,0.7142046529712492
0.5893889739906083,0.5126655825092131,0.7142046529712492
0.5837197289534618,0.5094478294335926,0.7142046529712492
0.5828958544372381,0.5099513329211105,0.7142046529712492
0.5874453735665695,0.5115800623738076,0.7142046529712492
