direct_estimator,direct_kernel_estimator,cme_estimator,actual_value,null_reward,direct_estimator_square_error,direct_kernel_estimator_square_error,cme_estimator_square_error,num_users
0.6345453671216965,0.7479471604794278,0.7529947663959143,0.80836,0.3964,0.030211526602619408,0.003649711178938409,0.0030653090920349725,100
0.6668994828283786,0.8237711489691067,0.8299063386446159,0.80633,0.406,0.019440869118745797,0.00030419367736257366,0.0005558437438856113,100
0.7031240302503109,0.559337289226587,0.7298825573639922,0.80778,0.3734,0.010952872004247853,0.06172378053644178,0.0060680115692301325,100
0.6921359606802463,0.5782665627132048,0.7421304674803653,0.80786,0.3896,0.013392053276479906,0.05271314644516559,0.004320371445249723,100
0.5948086463987827,0.5786084304199041,0.7443815263613988,0.8052,0.3838,0.044264521670152455,0.05134373940477147,0.0036988867357292373,100
