direct_estimator,direct_kernel_estimator,cme_estimator,actual_value,null_reward,direct_estimator_square_error,direct_kernel_estimator_square_error,cme_estimator_square_error,multiplier
0.5711537592752042,0.6879070641319796,0.6983135959582218,0.79535,0.269,0.0502639543551306,0.011543984467939555,0.00941606370935922,-0.9
0.5235935362810015,0.697282104892236,0.626963720923139,0.79736,0.2652,0.07494807665720571,0.010015585089200613,0.029034891923239478,-0.9
0.5712672505312838,0.32061553207995136,0.6500559380324752,0.79691,0.2664,0.05091465038780183,0.22685642017124225,0.02156611551636162,-0.9
0.5147115115566152,0.3148186531962233,0.6182353960326744,0.79474,0.2676,0.07841595433988689,0.2303244991179509,0.03115387522166245,-0.9
0.6525330762708925,0.32386081088311675,0.671424718781604,0.79532,0.2614,0.020388105588021965,0.22227376700274912,0.015350040708185426,-0.9
0.590806619676896,0.30421038288903135,0.6554110180667498,0.79566,0.2574,0.04196490742980232,0.24152272615851772,0.01966977693331314,-0.9
0.5782928715395554,0.3193462491982849,0.7245986979620019,0.79602,0.2664,0.047405102467630904,0.22721786470337552,0.005101002384802939,-0.9
0.5463477898102863,0.3088187618578367,0.5953332270525582,0.79625,0.2582,0.062451114657703845,0.23758921191680232,0.040367549651613883,-0.9
0.5590193406173742,0.6966523440433819,0.7061652678358468,0.79584,0.2748,0.05608402471042165,0.009838191094168428,0.008041557588712616,-0.9
0.5385137582296183,0.777974077445954,0.7945959610518935,0.79391,0.2522,0.06522724031043525,0.00025395362764855093,4.7054256471476384e-07,-0.9
0.553180431628856,0.3131768342312311,0.8103676414920074,0.79608,0.26,0.05900020031488806,0.2331954675094991,0.00020413669940412977,-0.9
0.5492854709385895,0.3255950989192373,0.6955861273443318,0.79785,0.262,0.06178432510752077,0.2230246915948009,0.010457899650534714,-0.9
0.5242451316902054,0.7118304543243085,0.7175317513418749,0.79588,0.2728,0.0737855016816795,0.0070643261282901625,0.006138448067795413,-0.9
0.544968945035102,0.3157290134739145,0.6224639560458737,0.79431,0.2612,0.06217096169100829,0.22903976066428117,0.0295310628226835,-0.9
0.6148386015203415,0.7575118318833909,0.770612325872811,0.7994,0.2806,0.03406290980876728,0.0017546186281653083,0.0008287301816532251,-0.9
0.508759205045548,0.3120665532497607,0.6363979863403039,0.79742,0.2654,0.08332505454373622,0.23556796827233742,0.025928088883023375,-0.9
0.5066922715493208,0.3248093968225397,0.670884743177816,0.79401,0.2684,0.0825514770820582,0.2201492060220926,0.015159828867528768,-0.9
0.5573641385361615,0.31101994550738016,0.6555432412559863,0.79771,0.2614,0.057766133122794654,0.2368672091420293,0.02021138729177861,-0.9
0.5809856300251353,0.7832994387671921,0.7997184278680867,0.79515,0.2758,0.04586637736673076,0.00014043580153253,2.087053318591068e-05,-0.9
0.5009270927522679,0.3199949699421543,0.6669318433901341,0.79589,0.2686,0.08700311665203421,0.22647607963375782,0.016630206156214692,-0.9
0.6101924363427953,0.3253332949135457,0.7359352511205037,0.79573,0.2758,0.034424187527851306,0.22127306015619272,0.003575411993562026,-0.9
0.5757282664389991,0.32698391541751504,0.7496578954024936,0.79533,0.2762,0.04822492138299682,0.21934805494374415,0.0020859411383655625,-0.9
0.5737371556084676,0.9164420518288152,0.9404953775609391,0.79492,0.2594,0.04892185065312881,0.014767609080685262,0.021192190552009996,-0.9
0.5208673746620202,0.31257026529356874,0.6084111900270605,0.79566,0.2608,0.07551098694013939,0.23337569177873016,0.035062116836282034,-0.9
0.5962090892096283,0.3133209102030833,0.7492462671028112,0.79688,0.2644,0.040268814437437316,0.2338293933252226,0.0022689725097207324,-0.9
0.4938991873566325,0.31925203367710536,0.6524258365271921,0.79614,0.274,0.09134950882732314,0.22742213242358625,0.020653760782688938,-0.9
0.4779861672712622,0.6596394502845289,0.6620183373457665,0.79763,0.2694,0.10217217980151728,0.019041391810777897,0.018390523047845605,-0.9
0.4808546846002765,0.7084245847706439,0.7226616998525435,0.7972,0.2614,0.10007435857535053,0.007881074349144604,0.005555958188872321,-0.9
0.4646460356583182,0.7660791994951345,0.7889557192604035,0.79632,0.261,0.11000761862212724,0.0009145060151750765,5.423263081159191e-05,-0.9
0.44868062058197195,0.3184920693465765,0.6095860341231887,0.79712,0.2716,0.12141000112922055,0.22908469600157844,0.035168988357485054,-0.9
