direct_estimator,direct_kernel_estimator,cme_estimator,actual_value,null_reward,direct_estimator_square_error,direct_kernel_estimator_square_error,cme_estimator_square_error,multiplier
0.8123903839299366,0.8139810337398867,0.8147791721837792,0.81924,0.681,4.6917240307270805e-05,2.7656726125009442e-05,1.9898984805969352e-05,0.5000000000000001
0.8062246296604061,0.8199337801853952,0.820564374922341,0.82243,0.6702,0.0002626140278433899,6.231113362825593e-06,3.480556930390046e-06,0.5000000000000001
0.8199692588565171,0.8245513664685499,0.82549147181505,0.8202,0.671,5.32414752958341e-08,1.8934390143619846e-05,2.799967396946816e-05,0.5000000000000001
0.809755177632131,0.8223294828852017,0.8230902783744609,0.81973,0.6714,9.949708127053876e-05,6.7573112704567186e-06,1.1291470753869968e-05,0.5000000000000001
0.800832725839282,0.8032471646355032,0.8039816422123981,0.82327,0.6642,0.0005034312717632212,0.000400913936033743,0.00037204074614254095,0.5000000000000001
0.7950072580161109,0.8085178443924129,0.8091284291903805,0.82221,0.6638,0.0007399891714420403,0.0001874751251823782,0.00017112749484708817,0.5000000000000001
0.8107904500769985,0.8130351227198073,0.8136773548740028,0.81873,0.6646,6.303645297983311e-05,3.243162723645488e-05,2.552922276926249e-05,0.5000000000000001
0.8057737573942366,0.8197689544431674,0.81992930811669,0.81985,0.6782,0.00019814060589630724,6.568382282294258e-09,6.289777372913254e-09,0.5000000000000001
0.8444541618244475,0.836946749763656,0.830897573765552,0.81992,0.6676,0.0006019250964281802,0.00028991020751416085,0.00012050712577813493,0.5000000000000001
0.8063459605939581,0.8098139000761564,0.810286174631044,0.82158,0.668,0.00023207595662483573,0.00013844110741787207,0.00012755049146447316,0.5000000000000001
0.8334458682333646,0.8259991322866115,0.826552390250112,0.82021,0.6588,0.00017518820789099132,3.351405263188754e-05,4.022591408471528e-05,0.5000000000000001
0.8346290614418904,0.8198162287590917,0.8203644492373274,0.82036,0.662,0.0002036061144324445,2.9568716243897366e-07,1.9795712796000655e-11,0.5000000000000001
0.8626068171468236,0.8289168823141532,0.8287477575968468,0.82054,0.671,0.0017696171048642909,7.017215730517138e-05,6.736728476859597e-05,0.5000000000000001
0.8280456857698307,0.8369875621479099,0.8358267744683041,0.81872,0.6736,8.696841507762333e-05,0.00033370382682775137,0.00029264173270942135,0.5000000000000001
0.838532796269133,0.8453382736410349,0.8455284524144112,0.82121,0.6756,0.00030007927058188895,0.0005821735888966581,0.0005913871278319828,0.5000000000000001
0.8211634513712072,0.8191904067246216,0.819361671381323,0.82007,0.6622,1.1956359011949041e-06,7.736843300908017e-07,5.017294320368369e-07,0.5000000000000001
0.8137666597994264,0.7623445631295055,0.823499142048368,0.82078,0.6576,4.918694076898086e-05,0.0034147002822455435,7.3937334792034396e-06,0.5000000000000001
0.8276919379817201,0.8403437192581812,0.8406322881187962,0.81977,0.6726,6.275710138622016e-05,0.00042327792411445554,0.0004352350655516652,0.5000000000000001
0.8254021052840417,0.8250619659788027,0.8257432782652265,0.82036,0.6692,2.5422825695361213e-05,2.2108484065817848e-05,2.897968488086062e-05,0.5000000000000001
0.8370017827398416,0.8119062220965961,0.8125822735760638,0.82026,0.6746,0.0002802872893080586,6.978560525939856e-05,5.894748304080753e-05,0.5000000000000001
0.7954688960282132,0.8413057082636711,0.8415559390726847,0.82046,0.6658,0.000624555277728654,0.00043454355301408804,0.000445038645358425,0.5000000000000001
0.8129226866527994,0.8323509808683953,0.8327909458583056,0.82057,0.675,5.84814014302723e-05,0.000138791510221496,0.00014935151767163623,0.5000000000000001
0.8307352633751082,0.8576735015499387,0.8589506216351807,0.82108,0.6728,9.322411084270456e-05,0.0013390843556853646,0.0014341839830350107,0.5000000000000001
0.8451547043551886,0.8628803104844869,0.8631971938098189,0.8204,0.6808,0.0006127953877127915,0.0018045767788584042,0.0018315997979951955,0.5000000000000001
0.8173392377238812,0.8199493743914212,0.8203024830468565,0.82095,0.6636,1.3037604214642502e-05,1.0012516085435341e-06,4.1927820460819976e-07,0.5000000000000001
0.8209730089344306,0.797875348305124,0.7981672687099115,0.82218,0.6648,1.4568274323644266e-06,0.0005907160940092415,0.0005766112640099961,0.5000000000000001
0.838775512304049,0.8490575681582017,0.8520790232474422,0.81916,0.6744,0.0003847683229502981,0.0008938645817743138,0.0010836620915656416,0.5000000000000001
0.7986304449596352,0.8179700984433655,0.8186499439400052,0.81887,0.6774,0.00040963958823195566,8.098228116330909e-07,4.8424669540415394e-08,0.5000000000000001
0.7897064982106332,0.8416967216806511,0.8425200171223373,0.82062,0.6772,0.0009556445928811846,0.00044422819680362864,0.0004796107499586645,0.5000000000000001
0.816233394099247,0.8271594803080241,0.8283065437569825,0.81918,0.6688,8.682486334352509e-06,6.367210598614421e-05,8.329380094811659e-05,0.5000000000000001
