direct_estimator,direct_kernel_estimator,cme_estimator,actual_value,null_reward,direct_estimator_square_error,direct_kernel_estimator_square_error,cme_estimator_square_error,multiplier
0.8291169645533734,0.8418531023842268,0.8436895860453396,0.81071,0.6942,0.00033881634406914175,0.0009698928261144327,0.0010876530957219565,0.7000000000000001
0.7998145898215897,0.8202169266239775,0.8213967769856586,0.80829,0.6886,7.183257769230003e-05,0.0001422515786937443,0.00017178760295179132,0.7000000000000001
0.8487231314838404,0.775326191555352,0.8181448377266847,0.80718,0.6976,0.0017258317734836488,0.0010146651124283298,0.00012022766637252727,0.7000000000000001
0.8245029853932716,0.8107438313469484,0.8106960006778691,0.80865,0.6948,0.00025131714587928346,4.384129709463772e-06,4.186118773840761e-06,0.7000000000000001
0.8180885654544839,0.8171162176742295,0.8171109711327725,0.80847,0.7002,9.251680140219143e-05,7.475708007015792e-05,7.466638211740787e-05,0.7000000000000001
0.8289923036257777,0.8035499861942959,0.8034407425685722,0.81017,0.6764,0.00035427911378096614,4.382458278771281e-05,4.528290557842513e-05,0.7000000000000001
0.8100654127314869,0.8289208673945518,0.828942058074187,0.80991,0.6884,2.4153117108216948e-08,0.0003614130790932336,0.0003622192345392248,0.7000000000000001
0.8174880585173195,0.8064682014889138,0.8066200662811107,0.80872,0.6966,7.687885016313979e-05,5.070596534529779e-06,4.40972162372816e-06,0.7000000000000001
0.8227534897278518,0.8061931638433086,0.8061841557410773,0.80951,0.6974,0.00017539002017171698,1.1001402090334822e-05,1.1061240034608973e-05,0.7000000000000001
0.8527917593184626,0.7943477659629828,0.7940613001254174,0.80628,0.699,0.0021633437548985953,0.00014237820911415066,0.00014929662662512417,0.7000000000000001
0.8015297617694633,0.8159091253601186,0.8156225856151482,0.81099,0.7004,8.94961073785073e-05,2.41977943085622e-05,2.1460849481678327e-05,0.7000000000000001
0.7873165890766887,0.8098864581724585,0.8101619347380684,0.80708,0.6884,0.0003905924113236625,7.876207473759124e-06,9.498321729712692e-06,0.7000000000000001
0.8125112640550427,0.8102282265831919,0.8103770758820958,0.80946,0.6836,9.310212333595902e-06,5.901720831228206e-07,8.41028173521947e-07,0.7000000000000001
0.7925174322538981,0.7866095184926936,0.7870964035709256,0.81025,0.6812,0.00031444395887009267,0.000558872365897299,0.0005360890276004487,0.7000000000000001
0.8014969939574191,0.8107529064543919,0.8106010298840112,0.80665,0.6902,2.6553471274874683e-05,1.6833841373490962e-05,1.5610637144349495e-05,0.7000000000000001
0.8376673922155063,0.8003555728816415,0.7988451700285799,0.80955,0.687,0.0007905877450006173,8.453749003480609e-05,0.00011459338471701368,0.7000000000000001
0.821041581880675,0.8161826765138789,0.8160603517443107,0.80983,0.6934,0.0001256995682670788,4.035649888998768e-05,3.8817282857834585e-05,0.7000000000000001
0.8448300968413136,0.796438910905354,0.7958275242998079,0.8085,0.687,0.001319875936499225,0.00014546987014898825,0.00016059164037196034,0.7000000000000001
0.8038698735879807,0.7953785641209354,0.7951390754589958,0.80918,0.693,2.8197442511625322e-05,0.00019047963232393086,0.00019714756196617545,0.7000000000000001
0.8158551477158826,0.8081726484804079,0.8083733430011526,0.81037,0.687,3.0086845465052094e-05,4.828353700653735e-06,3.986639171046445e-06,0.7000000000000001
0.8024756822401591,0.8068654419265333,0.807655136308578,0.81151,0.7082,8.161889738577617e-05,2.157191969780417e-05,1.4859974079443351e-05,0.7000000000000001
0.7904690265732616,0.7914094739556883,0.7919013354574677,0.80852,0.6912,0.00032583764165281757,0.0002927701015130702,0.00027618001117722224,0.7000000000000001
0.8184755198771837,0.8276165982236462,0.8278976649175213,0.80731,0.6984,0.00012466883412778492,0.0004123579314165919,0.00042385194675613675,0.7000000000000001
0.8180429892137473,0.7939438137770172,0.7939759410608676,0.80894,0.687,8.286441262559974e-05,0.00022488560123437977,0.0002239230599338295,0.7000000000000001
0.8184178026705873,0.8026830383668914,0.802519524690494,0.81085,0.685,5.7271637260948574e-05,6.669926231666778e-05,6.939681888228784e-05,0.7000000000000001
0.7922867527582316,0.7977764300833395,0.7976770774371574,0.80873,0.6878,0.00027038037985392335,0.00011998069391916795,0.00012216709718019316,0.7000000000000001
0.7897845946120419,0.7880565474046579,0.7856792764640778,0.8072,0.696,0.0003032963448269221,0.00036647177727011074,0.00046314154150959875,0.7000000000000001
0.8209752085064363,0.803607623683616,0.8033095429402332,0.80918,0.6954,0.00013912694371030816,3.1051377811396925e-05,3.4462266090566495e-05,0.7000000000000001
0.8386335000590179,0.8129712451839717,0.8136050314875888,0.80694,0.6948,0.0010044779459909704,3.63759184691817e-05,4.4422644730550045e-05,0.7000000000000001
0.8364248778484936,0.8187300385974002,0.8188541124049582,0.81131,0.6882,0.0006307570893447568,5.505697278690959e-05,5.6913631978644576e-05,0.7000000000000001
