direct_estimator,direct_kernel_estimator,cme_estimator,actual_value,null_reward,direct_estimator_square_error,direct_kernel_estimator_square_error,cme_estimator_square_error,multiplier
0.8211677846657193,0.8087802934989661,0.8102978186278395,0.82552,0.6206,1.8941778315948607e-05,0.00028021777374075856,0.0002317148057269526,0.30000000000000016
0.8224311723212744,0.8756145588823492,0.877369413853663,0.82652,0.6206,1.6718511786312973e-05,0.0024102757118524476,0.0025856628892610874,0.30000000000000016
0.8308209904428672,0.8443872564009748,0.8461980386358694,0.82514,0.6272,3.2273652411948285e-05,0.0003704568789648654,0.00044344099118976896,0.30000000000000016
0.8103346067418855,0.8138477552316146,0.8154210604926907,0.82545,0.6156,0.00022847511334745348,0.00013461208366552754,0.00010057962764126971,0.30000000000000016
0.8287090307178074,0.8327034692985927,0.8342558626888733,0.82525,0.6246,1.1964893506735167e-05,5.55542045850639e-05,8.110556277083963e-05,0.30000000000000016
0.8174669703677606,0.8311382267143459,0.8332868162691057,0.82635,0.629,7.89082154472435e-05,2.2927115067975414e-05,4.8119419951329446e-05,0.30000000000000016
0.7962153563422016,0.8595542375261169,0.8345992371602643,0.82585,0.619,0.0008782121047246869,0.0011359756272169104,7.654915088655011e-05,0.30000000000000016
0.78180036175695,0.8262207913201189,0.8272227459988992,0.82458,0.628,0.0018300974482062242,2.692196156177725e-06,6.984106414697958e-06,0.30000000000000016
0.7986769704375674,0.7435794665423978,0.8231277369912811,0.82895,0.618,0.0009164563188879186,0.007288127982835568,3.389874654269656e-05,0.30000000000000016
0.8055530869579248,0.8365911966722788,0.8382645682446129,0.82694,0.6248,0.0004574000494692856,9.314559720700464e-05,0.00012824584592689535,0.30000000000000016
0.7829672338731725,0.8157835129993908,0.817514831849303,0.82602,0.6178,0.0018535406711713066,0.00010478566611364105,7.233788527163093e-05,0.30000000000000016
0.7791050587222382,0.8363904889476478,0.837610088576313,0.8244,0.618,0.002051631705355889,0.00014377182520366308,0.00017450644019403538,0.30000000000000016
0.8163048275052661,0.8127492115333712,0.8146087114617878,0.82536,0.6212,8.199614890938473e-05,0.00015903198575005733,0.00011559020523189231,0.30000000000000016
0.7923156185931428,0.7985405853742427,0.8000653357568023,0.82417,0.623,0.0010147016148135263,0.000656866894058982,0.0005810348382772929,0.30000000000000016
0.8223663271422534,0.9033001815003994,0.9067489671914286,0.82626,0.6226,1.5160688323152225e-05,0.005935189565614478,0.006478473839542872,0.30000000000000016
0.8024375783168756,0.8718714313689441,0.873709329957368,0.82474,0.6222,0.0004973980129319001,0.0022213718228854826,0.0023979952764735814,0.30000000000000016
0.8267578916364042,0.8349895880715485,0.8144552047680633,0.82633,0.6172,1.830912525046818e-07,7.498846556890577e-05,0.00014101076180042624,0.30000000000000016
0.8330734544805785,0.8242238530839952,0.8256894726400476,0.82673,0.6292,4.0239414747171345e-05,6.280772364600442e-06,1.0826971868095416e-06,0.30000000000000016
0.8274313159145334,0.7373493238749536,0.8191950743758544,0.82449,0.6156,8.651339309088065e-06,0.00759349743553023,2.8036237365233403e-05,0.30000000000000016
0.7931085603113159,0.8253720556371096,0.8256294811750364,0.82653,0.6238,0.0011169926308643456,1.3408351475496687e-06,8.109341541137485e-07,0.30000000000000016
0.794531811089271,0.8401948321369522,0.8674843146713996,0.82806,0.6196,0.0011241394516335352,0.00014725415099200819,0.0015542765873095353,0.30000000000000016
0.8096886179387458,0.752926707419151,0.8311994167957033,0.8252,0.6268,0.0002406029734501999,0.005223428820477006,3.599300188856638e-05,0.30000000000000016
0.781617963518985,0.8311284793076331,0.833249043468382,0.82562,0.6196,0.0019361792144765725,3.0343344282621994e-05,5.8202304242462084e-05,0.30000000000000016
0.8192658957357675,0.8627910974579512,0.8644518619264158,0.82555,0.6362,3.948996640374556e-05,0.0013868993398726218,0.0015133548613419162,0.30000000000000016
0.8083394262122937,0.809410704248496,0.8109746715163393,0.82751,0.6276,0.0003675108993498902,0.0003275845067004082,0.0002734170880625603,0.30000000000000016
0.7636099240310363,0.8152688260212014,0.8161405703692869,0.8278,0.6316,0.004120365852901324,0.00015703032128691784,0.00013594229931355043,0.30000000000000016
0.8341094050077814,0.8612539388961988,0.8327818953122307,0.82433,0.6282,9.563676230622002e-05,0.0013633772636102246,7.143453436890682e-05,0.30000000000000016
0.8422527329119992,0.8276699222666528,0.8289947042747587,0.82575,0.625,0.0002723401935647822,3.686101509989338e-06,1.0528105830637761e-05,0.30000000000000016
0.7976904679570064,0.7949479714004017,0.7965731722752183,0.82538,0.6216,0.0007667101847599708,0.0009261083646867664,0.0008298333235652524,0.30000000000000016
0.8174606887781579,0.8340233010561202,0.8359542440729177,0.8249,0.6266,5.5343351455425034e-05,8.323462216060482e-05,0.00012219631202363773,0.30000000000000016
