direct_estimator,direct_kernel_estimator,cme_estimator,actual_value,null_reward,direct_estimator_square_error,direct_kernel_estimator_square_error,cme_estimator_square_error,multiplier
0.6334515731979078,0.7159014497036945,0.7208037200001185,0.81107,0.3408,0.03154830553965017,0.009057052965500419,0.008148001305017,-0.5
0.6318733719798851,0.5499233562312236,0.7374523174222644,0.80716,0.3608,0.030725401962662113,0.06617069089742438,0.004859161010358348,-0.5
0.5623887247101395,0.7848236897754436,0.7927735428937761,0.80955,0.3478,0.061088696002910226,0.0006113904173210025,0.0002814495130369699,-0.5
0.6187722298491306,0.8293364072808385,0.8437824498573582,0.80731,0.3664,0.035546490773462044,0.00048516261770137483,0.0013302395985975084,-0.5
0.5576448321804064,0.8309176313585002,0.850648136649214,0.80653,0.351,0.06194382676058726,0.000594756563278102,0.0019464099813987236,-0.5
0.5937227937619354,0.5406176601783497,0.7171904357563286,0.80721,0.3514,0.04557678722733393,0.07107147565158228,0.008103521946620484,-0.5
0.6228173125349988,0.7776195448813477,0.7851725504982991,0.80803,0.35,0.03430373959800821,0.00092479578052357,0.0005224629977228056,-0.5
0.6177438894959659,0.8265523671992414,0.81453511484771,0.80799,0.3522,0.036193582561913136,0.00034456147603947396,4.283852836971431e-05,-0.5
0.5860486740630083,0.6987254407914999,0.7051714896093286,0.80822,0.359,0.04936009806860102,0.011989058496263746,0.010618995493736317,-0.5
0.6013893950535577,0.5417534014956383,0.7053527633433788,0.80922,0.354,0.04319356035240419,0.07153838131549344,0.010788402850682562,-0.5
0.5251496975482972,0.7374831424696485,0.746111693074712,0.8089,0.348,0.08051423414143279,0.005100367539510514,0.003942371486544158,-0.5
0.5404065328626252,0.6651120553894785,0.6782284459922742,0.80876,0.352,0.07201358332465012,0.02063473199082747,0.017038486591671856,-0.5
0.571947112309701,0.7714688808653543,0.7830224036872154,0.80763,0.3496,0.05554642355003809,0.0013076265370700396,0.0006055337962929668,-0.5
0.5933183527979264,0.6745117067928661,0.6869594285215368,0.809,0.3612,0.046518572939799746,0.018087101009768035,0.0148939010867899,-0.5
0.5827300228078612,0.8187275397319639,0.8313338480649791,0.81097,0.3576,0.052093487188668006,6.0179422692998754e-05,0.0004146863080135551,-0.5
0.6377945260892799,0.8605692014216715,0.8704473003551015,0.80539,0.3454,0.028088242875358882,0.0030447442695333863,0.004232452329493888,-0.5
0.5519317092054613,0.550522076696579,0.8222749192693106,0.80704,0.352,0.06508024003211091,0.06580144497589975,0.00023210276514241273,-0.5
0.6224438961389144,0.5604029921546003,0.7396857486414679,0.80649,0.3528,0.03387296834644553,0.060558815430301824,0.00446280799957395,-0.5
0.632344575272338,0.7250093426246683,0.7366002267114432,0.80896,0.352,0.031193008251732445,0.007047712873750334,0.005235936790371339,-0.5
0.6625447279432117,0.8403602076747441,0.8538109096954489,0.80943,0.3472,0.0215752831471967,0.0009566777468027976,0.0019696651453955942,-0.5
0.5547857479114398,0.5294761182632511,0.7007825438296996,0.80929,0.3488,0.0647724143311574,0.07829580841258725,0.011773868044549647,-0.5
0.569055203233559,0.7908994887058991,0.8026455080526914,0.80913,0.3568,0.057635908042447975,0.00033235154204434104,4.20486358147101e-05,-0.5
0.6194904567316789,0.39423938317333096,0.7423751710966425,0.81249,0.3546,0.037248823701780565,0.17493357847588917,0.004916089232147099,-0.5
0.6634371496615551,0.5511336734261034,0.7261539448530299,0.8063,0.3546,0.020409794006824914,0.06510985421721645,0.006423390155621181,-0.5
0.686414704090763,0.8048916274823081,0.8104454678006963,0.80577,0.3636,0.014245686661581524,7.715382798363193e-07,2.185999915534767e-05,-0.5
0.612461353570319,0.805516642222242,0.8132667259677828,0.80502,0.3526,0.037078832314830903,2.466534969134663e-07,6.800848918770422e-05,-0.5
0.6204381067366146,0.8077217068035707,0.8196119038961863,0.80965,0.3502,0.035801140552314745,3.718314651395477e-06,9.923952923685261e-05,-0.5
0.6346105631030133,0.3937503771624476,0.6820535667963876,0.80839,0.3552,0.03019929268823379,0.17192601682686776,0.015960894354610827,-0.5
0.5893849130469221,0.39287087031215906,0.8110653715385098,0.80898,0.3506,0.04822200221392987,0.17314680780957245,4.348774453626478e-06,-0.5
0.5874575816332289,0.5202313661789513,0.7117866051064841,0.80838,0.3416,0.04880671493702263,0.08302963517293682,0.009330283937054708,-0.5
