direct_estimator,direct_kernel_estimator,cme_estimator,actual_value,null_reward,direct_estimator_square_error,direct_kernel_estimator_square_error,cme_estimator_square_error,num_items
0.616815824724688,0.6247295506873255,0.8598291506792743,0.85288,0.3986,0.05572629484841322,0.052052627521575245,4.8290695163259496e-05,20
0.5817639104108863,0.43789707601849825,0.8551905578256183,0.85123,0.394,0.07261197343844829,0.17084410604709793,1.5686018290065692e-05,20
0.6249951473932243,0.830795393875473,0.8368743060765707,0.85194,0.3864,0.05150396612471118,0.0004470943681613875,0.00022697513339445694,20
0.6072722450742983,0.8245982886710459,0.8334626905772021,0.85364,0.3834,0.06069707066713057,0.0008434209969142984,0.0004071238155433261,20
0.601326081805213,0.8948839494668686,0.9016915163008652,0.85062,0.4044,0.06214745764890919,0.0019592972224054895,0.002608299777269535,20
0.5597866746234418,0.7750024259686902,0.7845134508803469,0.85017,0.3894,0.08432247565674807,0.0056501641857524395,0.004310782442301424,20
0.6342515746464292,0.8193147307269696,0.830629811766574,0.85164,0.4062,0.04725772747770499,0.001044923033573921,0.00044142800960398943,20
0.613960915414583,0.8840511882027218,0.8908206555707912,0.85355,0.4044,0.05740292945247813,0.0009303224817778519,0.0013891017666765432,20
0.686468192398851,0.8733428499586214,0.8799901265934066,0.85063,0.405,0.026949099074876647,0.0005158735532428499,0.0008620170335808607,20
0.6492825693033725,0.8997116054285099,0.9073616280322818,0.85112,0.4068,0.04073834843021592,0.002361144118119996,0.0031631207237215494,20
0.6319039438883267,0.6212247868049812,0.9296695804491091,0.85102,0.3986,0.048011846045933955,0.05280584000734416,0.006185756504820881,20
0.6563892210952488,0.6304198656251788,0.8299355879277931,0.85129,0.4068,0.037986313617678714,0.04878361625875156,0.00045601091494961566,20
0.6479858097062599,0.6247420388362198,0.8146052103056391,0.85292,0.4076,0.0419980223513509,0.05206518196085958,0.0014680231093231013,20
0.7030420025658843,0.6328258441851353,0.8377403674722633,0.85092,0.3908,0.021867902125124322,0.047565060800598476,0.00017370271356617487,20
0.6199421857011804,0.8251429990170395,0.8320459257629975,0.85335,0.3868,0.05447920777575227,0.0007956349044527393,0.00045386357909571516,20
0.6376387935463441,0.7890083253405281,0.798626174129035,0.85049,0.402,0.04530563608877682,0.0037799963189331432,0.0026898564339737723,20
0.615122927254456,0.9169205933041168,0.9237073442314858,0.85115,0.4004,0.055708779068830275,0.004325770943575538,0.005264568201926333,20
0.6713543283086301,0.9108762518183674,0.9183233471250032,0.85075,0.401,0.03218280702159779,0.0036151661577257283,0.004566157241676176,20
0.6475809740405142,0.8873914174391222,0.8960387350100956,0.85153,0.405,0.04159520518982302,0.001286041260742977,0.001981027492198906,20
0.6525302343109548,0.9610860841489941,0.9671867987054754,0.85375,0.4064,0.04048939410395425,0.01152103496043994,0.012867907300546547,20
0.7031808086140533,0.8813422162400593,0.8877500545804424,0.85146,0.3982,0.02198671859807021,0.0008929468474176618,0.0013169680614514908,20
0.6291089201327102,0.795153709106666,0.8005321768375591,0.85149,0.3964,0.04945334468294189,0.0031737776716183382,0.002596699741454599,20
0.6379286264229432,0.8763047459852437,0.8831543880275319,0.85154,0.3886,0.04562981892147689,0.0006132926437136438,0.0009994695303553532,20
0.5858275788451425,0.43571166783552034,0.8411018020973122,0.85203,0.3968,0.07086372902870812,0.17332095369621398,0.00011942550940030852,20
0.6577664142898663,0.6226937442784228,0.8251469764142939,0.85007,0.402,0.03698066907697475,0.05169996166596405,0.0006211571046536617,20
0.6608373603460672,0.8262147595724557,0.8374076535237333,0.85065,0.4036,0.036028838172393746,0.0005970809747518955,0.00017535974019749478,20
0.6878939174481671,0.8979968561382841,0.9037473951244314,0.8517,0.4114,0.026832432680977906,0.002143398888288969,0.0027089313392386805,20
0.6517450228587354,0.8788631795892886,0.8851598448772231,0.85225,0.4008,0.040202245858419035,0.0007082613278517305,0.0010830578898428907,20
0.6363656049007379,0.6405236733502585,0.8573779756751068,0.85147,0.3992,0.04626990079101943,0.044498352727019415,3.490417657765381e-05,20
0.668958054809403,0.9105586140524543,0.9176601034080003,0.85199,0.4022,0.03350069296025373,0.0034302825520253453,0.00431256248161745,20
